City,Region,Population,link,Country,Capital City,Capital Population
Eiði,Eysturoy,634,https://www.worlddata.info/europe/faroe-islands/index.php,Faroe Islands,Tórshavn,13408
Sandur,Sandoy,608,https://www.worlddata.info/europe/faroe-islands/index.php,Faroe Islands,Tórshavn,13408
Helsinki,Mikkeli,646000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Espoo,Mikkeli,281000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Tampere,Central Finland,234000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Vantaa,Mikkeli,226000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Oulu,Central Finland,203000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Turku,Uusimaa,191000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Jyväskylä,Central Finland,141000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Lahti,Vaasa,120000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Kuopio,Central Finland,118000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Pori,Central Finland,77000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Lappeenranta,Kymi,59000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Vaasa,Central Finland,57000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Joensuu,North Karelia,53000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Hämeenlinna,Central Finland,47000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Porvoo,Mikkeli,47000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Mikkeli,Vaasa,47000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Kokkola,Vaasa,36000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Kajaani,Central Finland,35000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Rovaniemi,Lapland,35000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Seinäjoki,Kymi,32000,https://www.worlddata.info/europe/finland/index.php,Finland,Helsinki,645657
Paris,Île-de-France,2206000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Marseille,Côte d'Azur,862000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Lyon,Rhone-Alpes,513000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Toulouse,Midi-Pyrénées,472000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Nice,Côte d'Azur,343000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Nantes,Pays de la Loire,303000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Montpellier,Languedoc-Roussillon,278000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Strasbourg,Alsace,277000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Bordeaux,Aquitaine,250000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Lille,Pas-de-Calais,233000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Rennes,Brittany,215000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Reims,Champagne,184000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Cergy-Pontoise,Île-de-France,183000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Le Havre,Haute-Normandie,172000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Saint-Étienne,Rhone-Alpes,171000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Toulon,Côte d'Azur,167000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Dijon,Bourgogne,155000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Clermont-Ferrand,Auvergne,141000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Limoges,Limousin,134000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Amiens,Picardie,133000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Metz,Lorraine,117000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Besançon,Franche-Comté,117000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Orléans,Centre,115000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Rouen,Haute-Normandie,110000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Caen,Basse-Normandy,106000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Nanterre,Île-de-France,87000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Poitiers,Poitou-Charentes,86000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Ajaccio,Corsica,54000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Châlons-en-Champagne,Champagne,51000,https://www.worlddata.info/europe/france/index.php,France,Paris,2206488
Berlin,Berlin,3664000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Hamburg,Hamburg,1845000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Munich,Bavaria,1488000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Cologne,North Rhine-Westphalia,1086000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Frankfurt am Main,Hesse,753000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Stuttgart,Baden-Wurttemberg,635000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Dusseldorf,North Rhine-Westphalia,619000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Leipzig,Saxony,588000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Dortmund,North Rhine-Westphalia,587000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Essen,North Rhine-Westphalia,583000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Bremen,Bremen,569000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Dresden,Saxony,555000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Hannover,Lower-Saxony,538000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Nuremberg,Bavaria,518000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Duisburg,North Rhine-Westphalia,499000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Karlsruhe,Baden-Wurttemberg,313000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Wiesbaden,Hesse,278000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Kiel,Schleswig-Holstein,248000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Magdeburg,Saxony-Anhalt,239000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Mainz,Rhineland-Palatinate,217000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Erfurt,Thuringia,214000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Saarbrücken,Saarland,181000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Potsdam,Brandenburg,178000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
Schwerin,Mecklenburg-West Pomerania,96000,https://www.worlddata.info/europe/germany/index.php,Germany,Berlin,3664088
,,,https://www.worlddata.info/europe/gibraltar/index.php,Gibraltar,Gibraltar,34003
Athens,Attica,664000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Thessaloníki,Central Macedonia,354000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Pátra,West Greece,168000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Piraeus,Attica,164000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Peristéri,Attica,140000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Irákleion,Crete,137000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Lárisa,Thessaly,129000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Kallithéa,Attica,101000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Acharnés,Attica,99000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Kalamariá,Central Macedonia,92000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Níkaia,Attica,89000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Vólos,Thessaly,84000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Ioánnina,Epirus,66000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Lamía,Central Greece,52000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Komotiní,East Macedonia and Thrace,46000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Kozáni,West Macedonia,36000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Mytilíni,North Aegean,28000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Kérkyra,Ionian Islands,27000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Trípoli,Peloponnese,27000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
Ermoúpolis,South Aegean,11000,https://www.worlddata.info/europe/greece/index.php,Greece,Athens,664046
,,,https://www.worlddata.info/europe/guernsey/index.php,Guernsey,Saint Peter Port,18958
Budapest,Central Hungary,1752000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Debrecen,Northern Great Plain,202000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Szeged,Southern Great Plain,161000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Miskolc,Northern Hungary,156000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Pécs,Western Transdanubia,144000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Gyor,Western Transdanubia,128000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Nyíregyháza,Northern Great Plain,116000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Kecskemét,Northern Great Plain,111000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Székesfehérvár,Central Transdanubia,102000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Szombathely,Western Transdanubia,80000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Parádsasvár,Northern Hungary,76000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Szolnok,Northern Great Plain,75000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Tatabánya,Central Transdanubia,71000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Kaposvár,Southern Transdanubia,68000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Békéscsaba,Southern Great Plain,65000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Érd,Central Hungary,62000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Veszprém,Central Transdanubia,62000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Zalaegerszeg,Western Transdanubia,62000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Eger,Northern Hungary,57000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Dunaújváros,Central Transdanubia,50000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Hodmezovasarhely,Southern Great Plain,47000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Salgótarján,Northern Hungary,40000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Cegléd,Central Hungary,39000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Vác,Central Hungary,35000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Szekszárd,Southern Transdanubia,34000,https://www.worlddata.info/europe/hungary/index.php,Hungary,Budapest,1752286
Reykjavík,Capital Region,125000,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Kópavogur,Capital Region,32000,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Hafnarfjörður,Capital Region,27000,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Akureyri,Northeast,18000,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Garðabær,Capital Region,11000,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Mosfellsbær,Capital Region,8650,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Akranes,West,6610,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Selfoss,South,6510,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Seltjarnarnes,Capital Region,4320,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Vestmannaeyjar,South,4220,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Grindavík,Southern Peninsula,2860,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Ísafjörður,Westfjords,2620,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Sauðárkrókur,Northwest,2580,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Egilsstaðir,East,2300,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Hveragerði,South,2290,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Egilsstaðir,East,2270,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Húsavík,Northeast,2230,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Reykjanesbær,Southern Peninsula,2010,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Borgarnes,West,1760,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Höfn,East,1690,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Sandgerði,Southern Peninsula,1550,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Þorlákshöfn,South,1490,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Neskaupstaður,East,1470,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Garður,Southern Peninsula,1430,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Dalvík,Northeast,1360,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Siglufjörður,Northeast,1190,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Stykkishólmur,West,1110,https://www.worlddata.info/europe/iceland/index.php,Iceland,Reykjavík,124644
Dublin,Leinster,553000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Dún Laoghaire,Leinster,185000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Cork,Munster,124000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Luimneach,Munster,90000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Gaillimh,Connaught,71000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Tallaght,Leinster,64000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Waterford,Munster,48000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Swords,Leinster,37000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Drogheda,Leinster,33000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Dundalk,Leinster,33000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Navan,Leinster,25000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Ennis,Munster,24000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Tralee,Munster,23000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Sligo,Connaught,20000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Letterkenny,Ulster,17000,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Cavan,Ulster,6390,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Nenagh,Munster,5500,https://www.worlddata.info/europe/ireland/index.php,Ireland,Dublin,553165
Douglas,,28000,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
Ramsey,,7310,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
Peel,,3780,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
Port Erin,,3530,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
Castletown,,3100,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
Laxey,,1770,https://www.worlddata.info/europe/isle-of-man/index.php,Isle of Man,Douglas,27938
